,Gap between chat initiation,Last Chat Duration,Partial Chat Overlap?,Duration of break before chat,Break before chat?,Overlap time with previous chat,Num ongoing chats before response,Previous chat claim_time_in_minutes,Previous chat response_time_in_minutes,Previous chat interaction_time_in_minutes,Previous chat resolution_time_in_minutes,Previous chat handle_time_in_minutes,Previous chat message_count,Previous chat avg_message_count_in_exchange,Previous chat exchange_count,Previous chat avg_duration_per_message,Previous chat avg_duration_per_exchange,Repeat Technicians,Times already dealt with technician on day,Num chats handled so far,State change,Main State,Last Chat Duration Adj,Last Chat Duration beore response,Duration of last nonstop session before response,Dedicated Operator,time_since_requesters_last_request_mins,Chat for first time in day,Subsequent chat in day,Never chat before,Chat before,"Chat for first time in day, never chat before","Chat for first time in day, chat before","Subsequent chat in day, never chat before","Subsequent chat in day, chat before",Total duration of chat with tech before,State_QLD,State_SA,State_TAS,State_VIC,State_WA,REPORT DAY_Monday,REPORT DAY_Thursday,REPORT DAY_Tuesday,REPORT DAY_Wednesday,HOUR_10 AM,HOUR_11 AM,HOUR_12 PM,HOUR_2 PM,HOUR_3 PM,HOUR_4 PM,HOUR_5 PM,HOUR_6 PM,HOUR_7 AM,HOUR_8 AM,HOUR_9 AM,owner_owner10,owner_owner11,owner_owner12,owner_owner13,owner_owner14,owner_owner16,owner_owner17,owner_owner3,owner_owner4,owner_owner6,owner_owner7,owner_owner9,requester_requester10,requester_requester100,requester_requester101,requester_requester102,requester_requester103,requester_requester104,requester_requester105,requester_requester106,requester_requester107,requester_requester108,requester_requester109,requester_requester11,requester_requester110,requester_requester111,requester_requester112,requester_requester113,requester_requester114,requester_requester115,requester_requester116,requester_requester117,requester_requester118,requester_requester119,requester_requester12,requester_requester120,requester_requester121,requester_requester122,requester_requester123,requester_requester124,requester_requester125,requester_requester126,requester_requester127,requester_requester129,requester_requester13,requester_requester131,requester_requester132,requester_requester133,requester_requester134,requester_requester136,requester_requester137,requester_requester138,requester_requester139,requester_requester14,requester_requester140,requester_requester141,requester_requester142,requester_requester143,requester_requester144,requester_requester145,requester_requester146,requester_requester147,requester_requester148,requester_requester149,requester_requester15,requester_requester151,requester_requester152,requester_requester153,requester_requester154,requester_requester155,requester_requester156,requester_requester158,requester_requester159,requester_requester16,requester_requester160,requester_requester161,requester_requester162,requester_requester163,requester_requester164,requester_requester165,requester_requester166,requester_requester167,requester_requester17,requester_requester19,requester_requester2,requester_requester20,requester_requester21,requester_requester22,requester_requester23,requester_requester24,requester_requester25,requester_requester27,requester_requester28,requester_requester29,requester_requester3,requester_requester30,requester_requester31,requester_requester32,requester_requester33,requester_requester34,requester_requester35,requester_requester36,requester_requester37,requester_requester38,requester_requester39,requester_requester4,requester_requester40,requester_requester42,requester_requester43,requester_requester44,requester_requester45,requester_requester47,requester_requester48,requester_requester50,requester_requester51,requester_requester52,requester_requester53,requester_requester54,requester_requester55,requester_requester56,requester_requester57,requester_requester58,requester_requester6,requester_requester60,requester_requester61,requester_requester62,requester_requester63,requester_requester64,requester_requester65,requester_requester66,requester_requester67,requester_requester68,requester_requester69,requester_requester7,requester_requester70,requester_requester71,requester_requester74,requester_requester75,requester_requester76,requester_requester77,requester_requester78,requester_requester79,requester_requester80,requester_requester81,requester_requester82,requester_requester83,requester_requester85,requester_requester86,requester_requester87,requester_requester88,requester_requester9,requester_requester90,requester_requester91,requester_requester92,requester_requester93,requester_requester94,requester_requester95,requester_requester96,requester_requester97,requester_requester98,requester_requester99,Sum of SLA Pass
1329,46.86666666,4.75,0,63.17499999,1,0.0,0,1.7333,1.9666,6.7166,6.7333,4.9666,6,2.0,3,0.791666667,1.583333333,0,0,10,0,1,4.75,4.75,4.75,1,2675.732667,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1330,3.166666663,0.0,0,4.7499999944999995,1,0.0,0,0.7333,0.9833,0.9833,1.0333,0.2333,2,1.0,2,0.0,0.0,1,1,11,0,1,0.0,0.0,0.0,1,2.021516667,0,1,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1331,32.93333334,24.91666667,0,8.016666676,1,0.0,0,1.8666,3.1999500000000003,27.05,27.0833,25.1833,12,1.714285714,7,2.076388889,3.559523809,1,2,14,0,1,29.900000004,32.391666671,24.91666667,1,29.55126667,0,1,0,1,0,0,0,1,24.91666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,158.2,1.333333331,0,235.30000005,1,0.0,0,3.2833,5.5166,6.85,33.8833,3.55,3,1.5,2,0.444444444,0.666666665,1,3,13,0,1,1.333333331,1.333333331,1.333333331,1,163.0542833,0,1,0,1,0,0,0,1,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1333,0.833333329,0.0,0,1.2499999935,1,0.0,0,0.2333,0.6666,0.6666,0.7,0.4166,2,1.0,2,0.0,0.0,0,0,14,0,1,0.0,0.0,0.0,1,1322.087467,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1334,104.2,0.0,0,156.3,1,0.0,0,0.0666,0.5166,0.5166,0.55,0.4333,2,1.0,2,0.0,0.0,0,0,15,0,1,0.0,0.0,0.0,1,0.0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1335,42.09999999,0.0,0,63.149999985,1,0.0,0,0.1333,0.5833,0.5833,0.6,0.45,2,1.0,2,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,1,5322.030783,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1336,289.15,0.0,0,433.72499999999997,1,0.0,0,1.45,2.3166,2.3166,2.35,0.85,2,1.0,2,0.0,0.0,0,0,2,0,1,0.0,0.0,0.0,1,8625.931417,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1337,123.8333333,0.633333335,0,184.8,1,0.0,0,1.5833,2.8666,3.4833,18.9666,1.8833,3,1.0,3,0.211111112,0.211111112,0,0,3,0,1,0.633333335,0.633333335,0.633333335,1,4305.653883,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1339,35.23333333,0.0,0,52.849999995000005,1,0.0,0,7.05,14.3333,14.3166,14.3833,7.2666,2,1.0,2,0.0,0.0,0,0,2,0,1,0.0,0.0,0.0,1,7240.074783,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1340,44.08333334,0.0,0,66.12500001000001,1,0.0,0,0.15,0.8,0.8,0.8333,0.6333,2,1.0,2,0.0,0.0,0,0,3,0,1,0.0,0.0,0.0,1,5433.9352,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1341,53.21666666,0.0,0,79.82499999000001,1,0.0,0,0.2666,1.0,1.0,1.0333,0.7333,3,1.5,2,0.0,0.0,0,0,4,0,1,0.0,0.0,0.0,1,6810.25735,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342,14.28333334,0.0,0,21.42500001,1,0.0,0,0.2166,0.75,0.75,0.7833,0.5333,3,1.5,2,0.0,0.0,0,0,5,0,1,0.0,0.0,0.0,1,64.05705,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1343,0.683333325,0.066666661,0,0.924999996,1,0.0,0,0.2,0.4166,0.4833,0.6666,0.2666,3,1.0,3,0.02222222,0.02222222,1,1,6,0,1,0.066666661,0.066666661,0.066666661,1,0.681383333,0,1,0,1,0,0,0,1,0.066666661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1344,300.5333333,0.0,0,450.79999995,1,0.0,0,0.0833,0.4166,0.4166,0.4666,0.3333,2,1.0,2,0.0,0.0,0,0,7,0,1,0.0,0.0,0.0,1,1796.828767,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1345,51.5,0.0,0,77.25,1,0.0,0,0.2333,0.7333,0.7333,0.7666,0.4833,2,1.0,2,0.0,0.0,0,1,8,0,1,0.0,0.0,0.0,1,220.3548,0,1,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1346,37.35,0.0,0,37.35,1,0.0,0,1.4333,2.4249,1.6166,1.65,0.1666,2,1.0,2,0.0,0.0,0,0,13,0,1,0.0,0.0,0.0,1,489.9615333,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,9.683333334,0.0,0,14.525000001,1,0.0,0,1.1333,1.6833,1.6833,1.75,0.55,2,1.0,2,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,1,1369.808417,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1348,12.50000001,0.0,0,18.750000015,1,0.0,0,1.2,1.8166,1.8166,1.85,0.6,2,1.0,2,0.0,0.0,0,0,2,0,1,0.0,0.0,0.0,1,6964.30415,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1349,22.16666666,0.0,0,33.24999999,1,0.0,0,0.5166,0.8,0.8,0.8333,0.2666,2,1.0,2,0.0,0.0,0,0,3,0,1,0.0,0.0,0.0,1,1054.65665,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1350,2.233333332,0.0,0,3.349999998,1,0.0,0,0.4833,0.7833,0.7833,0.8166,0.2833,4,2.0,2,0.0,0.0,1,1,4,0,1,0.0,0.0,0.0,1,1.72265,0,1,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1351,28.13333333,-0.01666666,0,42.224999985000004,1,0.0,0,0.15,1.3,1.2833,1.3333,1.1333,2,1.0,2,-0.00833333,-0.00833333,0,0,5,0,1,-0.01666666,-0.01666666,-0.01666666,1,1063.53965,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1352,63.66666667,0.0,0,95.500000005,1,0.0,0,0.55,1.4333,1.4333,1.4666,0.8833,3,1.5,2,0.0,0.0,0,0,6,0,1,0.0,0.0,0.0,1,8566.93865,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1353,93.96666667,0.0,0,140.950000005,1,0.0,0,0.35,0.8,0.8,0.8333,0.4333,2,1.0,2,0.0,0.0,0,0,7,0,1,0.0,0.0,0.0,1,1755.214433,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1354,111.9666667,0.0,0,167.95000005,1,0.0,0,0.15,0.4833,0.4833,0.5166,0.3166,2,1.0,2,0.0,0.0,0,0,8,0,1,0.0,0.0,0.0,1,1405.042783,1,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
